"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00484065","GREEN RIVER, WY US","1938-04-10",,"11.7","-3.3",
"USC00484065","GREEN RIVER, WY US","1938-04-11",,"8.3","-6.1",
"USC00484065","GREEN RIVER, WY US","1938-04-12",,"15.6","-2.8",
"USC00484065","GREEN RIVER, WY US","1938-04-13",,"19.4","2.2",
"USC00484065","GREEN RIVER, WY US","1938-04-14",,"17.8","-1.1",
"USC00484065","GREEN RIVER, WY US","1938-04-15",,"12.2","0.6",
"USC00484065","GREEN RIVER, WY US","1938-04-16",,"12.8","-1.7",
"USC00484065","GREEN RIVER, WY US","1938-04-17",,"16.1","1.7",
"USC00484065","GREEN RIVER, WY US","1938-04-18",,"17.8","1.1",
"USC00484065","GREEN RIVER, WY US","1938-04-19",,"18.3","7.2",
"USC00484065","GREEN RIVER, WY US","1938-04-20",,"16.7","-3.9",
"USC00484065","GREEN RIVER, WY US","1938-04-21",,"18.3","-1.1",
"USC00484065","GREEN RIVER, WY US","1938-04-22",,"20.0","1.7",
"USC00484065","GREEN RIVER, WY US","1938-04-23",,"17.8","1.7",
"USC00484065","GREEN RIVER, WY US","1938-04-24",,"21.7","3.3",
"USC00484065","GREEN RIVER, WY US","1938-04-25",,"23.9","1.7",
"USC00484065","GREEN RIVER, WY US","1938-04-26",,"21.7","-1.1",
"USC00484065","GREEN RIVER, WY US","1938-04-27",,"16.1","-0.6",
"USC00484065","GREEN RIVER, WY US","1938-04-28",,"20.0","0.0",
"USC00484065","GREEN RIVER, WY US","1938-04-29",,"26.1","3.9",
"USC00484065","GREEN RIVER, WY US","1938-04-30",,"27.2","6.7",
"USC00484065","GREEN RIVER, WY US","1938-05-01",,"23.9","1.1",
"USC00484065","GREEN RIVER, WY US","1938-05-02",,"14.4","1.7",
"USC00484065","GREEN RIVER, WY US","1938-05-03",,"13.9","0.6",
"USC00484065","GREEN RIVER, WY US","1938-05-04",,"11.7","0.6",
"USC00484065","GREEN RIVER, WY US","1938-05-05",,"10.0","-3.3",
"USC00484065","GREEN RIVER, WY US","1938-05-06",,"8.3","-6.1",
"USC00484065","GREEN RIVER, WY US","1938-05-07",,"5.6","-6.7",
"USC00484065","GREEN RIVER, WY US","1938-05-08",,"12.8","-1.1",
"USC00484065","GREEN RIVER, WY US","1938-05-09",,"15.0","-5.0",
"USC00484065","GREEN RIVER, WY US","1938-05-10",,"20.0","0.6",
"USC00484065","GREEN RIVER, WY US","1938-05-11",,"19.4","3.9",
"USC00484065","GREEN RIVER, WY US","1938-05-12",,"21.1","6.1",
"USC00484065","GREEN RIVER, WY US","1938-05-13",,"19.4","8.9",
"USC00484065","GREEN RIVER, WY US","1938-05-14",,"22.8","1.7",
"USC00484065","GREEN RIVER, WY US","1938-05-15",,"25.0","8.9",
"USC00484065","GREEN RIVER, WY US","1938-05-16",,"23.3","7.2",
"USC00484065","GREEN RIVER, WY US","1938-05-17",,"21.7","6.7",
"USC00484065","GREEN RIVER, WY US","1938-05-18",,"13.9","0.6",
"USC00484065","GREEN RIVER, WY US","1938-05-19",,"17.2","-1.1",
"USC00484065","GREEN RIVER, WY US","1938-05-20",,"13.3","-1.1",
